rundate,this_period,last_period,reporting_airport_group_name,reporting_airport_name,total_pax_fixed_wing_this_period,total_pax_fixed_wing_last_period,total_pax_fixed_wing_percent_change,total_pax_rotary_wing_this_period,total_pax_rotary_wing_last_period,total_pax_rotary_wing_percent_change,total_atms_fixed_wing_this_period,total_atms_fixed_wing_last_period,total_atms_fixed_wing_percent_change,total_atms_rotary_wing_this_period,total_atms_rotary_wing_last_period,total_atms_rotary_wing_percent_change
10/26/2021 2:17:32 PM,202108,202008,Other UK Airports,LERWICK (TINGWALL),342,153,123.529411765,0,0,Null,103,54,90.740740741,0,0,Null
10/26/2021 2:17:32 PM,202108,202008,Other UK Airports,LIVERPOOL (JOHN LENNON),203779,171186,19.039524260,0,0,Null,2071,1957,5.825242718,0,0,Null
10/26/2021 2:17:32 PM,202108,202008,Other UK Airports,MANCHESTER,865320,677821,27.662022864,0,0,Null,8341,6525,27.831417625,0,0,Null
10/26/2021 2:17:32 PM,202108,202008,Other UK Airports,NEWCASTLE,148212,104989,41.169074855,0,0,Null,1914,1327,44.235116805,0,0,Null
10/26/2021 2:17:32 PM,202108,202008,Other UK Airports,NEWQUAY,29110,7412,292.741500270,0,0,Null,482,149,223.489932886,0,0,Null
10/26/2021 2:17:32 PM,202108,202008,Other UK Airports,NORWICH,7659,2784,175.107758621,6640,0,Null,267,114,134.210526316,986,0,Null
10/26/2021 2:17:32 PM,202108,202008,Other UK Airports,OXFORD (KIDLINGTON),247,191,29.319371728,0,0,Null,3,3,0.000000000,0,0,Null
10/26/2021 2:17:32 PM,202108,202008,Other UK Airports,PRESTWICK,12031,12527,-3.959447593,0,0,Null,307,330,-6.969696970,0,0,Null
10/26/2021 2:17:32 PM,202108,202008,Other UK Airports,SOUTHAMPTON,40745,11807,245.091894639,0,0,Null,1169,472,147.669491525,0,0,Null
10/26/2021 2:17:32 PM,202108,202008,Other UK Airports,STORNOWAY,7726,3822,102.145473574,0,0,Null,397,192,106.770833333,0,0,Null
10/26/2021 2:17:32 PM,202108,202008,Other UK Airports,SUMBURGH,13713,7627,79.795463485,6196,3639,70.266556746,537,409,31.295843521,407,234,73.931623932
10/26/2021 2:17:32 PM,202108,202008,Other UK Airports,TEESSIDE INTERNATIONAL AIRPORT,12822,2529,406.998813760,0,0,Null,564,177,218.644067797,0,0,Null
10/26/2021 2:17:32 PM,202108,202008,Other UK Airports,TIREE,1349,914,47.592997812,0,0,Null,141,102,38.235294118,0,0,Null

