rundate,this_period,last_period,reporting_airport_group_name,reporting_airport_name,total_pax_this_period,total_pax_last_period,total_pax_percent,terminal_pax_this_period,terminal_pax_last_period,terminal_pax_percent,transit_pax_this_period,transit_pax_last_period,transit_pax_percent
7/24/2020 11:08:59 AM,202004,201904,Other UK Airports,MANCHESTER,23732,2388591,-99.006444,23732,2387051,-99.005803,0,1540,Null
7/24/2020 11:08:59 AM,202004,201904,Other UK Airports,NEWCASTLE,916,393076,-99.766966,916,392913,-99.766870,0,163,Null
7/24/2020 11:08:59 AM,202004,201904,Other UK Airports,NEWQUAY,0,39546,Null,0,39541,Null,0,5,Null
7/24/2020 11:08:59 AM,202004,201904,Other UK Airports,NORWICH,4016,38154,-89.474236,4016,38154,-89.474236,0,0,Null
7/24/2020 11:08:59 AM,202004,201904,Other UK Airports,PRESTWICK,1,67755,-99.998524,1,67750,-99.998524,0,5,Null
7/24/2020 11:08:59 AM,202004,201904,Other UK Airports,SCATSTA,4795,9560,-49.843096,4795,9560,-49.843096,0,0,Null
7/24/2020 11:08:59 AM,202004,201904,Other UK Airports,SOUTHAMPTON,1172,147209,-99.203853,1172,147209,-99.203853,0,0,Null
7/24/2020 11:08:59 AM,202004,201904,London Area Airports,SOUTHEND,141,187479,-99.924792,141,187479,-99.924792,0,0,Null
7/24/2020 11:08:59 AM,202004,201904,London Area Airports,STANSTED,13721,2389377,-99.425750,13692,2389377,-99.426964,29,0,Null
7/24/2020 11:08:59 AM,202004,201904,Other UK Airports,STORNOWAY,275,10367,-97.347352,265,10166,-97.393272,10,201,-95.024876
7/24/2020 11:08:59 AM,202004,201904,Other UK Airports,SUMBURGH,1194,18722,-93.622476,909,18704,-95.140077,285,18,1483.333333
7/24/2020 11:08:59 AM,202004,201904,Other UK Airports,TEESSIDE INTERNATIONAL AIRPORT,0,12989,Null,0,12603,Null,0,386,Null
7/24/2020 11:08:59 AM,202004,201904,Other UK Airports,TIREE,18,1122,-98.395722,15,1071,-98.599440,3,51,-94.117647
7/24/2020 11:08:59 AM,202004,201904,Other UK Airports,WICK JOHN O GROATS,0,1205,Null,0,1205,Null,0,0,Null

