"Data Source","World Development Indicators",

"Last Updated Date","2022-02-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"IDA only","IDX","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.83566498756409","2.61943995952606","2.90390992164612","2.77578997612","","3.08386504650116","3.3646399974823","3.40350008010864","","3.403559923172","3.60188007354737","3.53979992866516","3.75423002243042","3.4709300994873","3.3275101184845","3.64819002151489","3.64915990829468","3.26575493812561","3.74508500099182","3.50476503372192","3.44075500965118","",
"Isle of Man","IMN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.3613600730896","3.57256007194519","4.41539001464844","4.32479000091553","","","3.61340999603271","3.35254001617432","3.18875002861023","3.14284992218018","","","3.27824997901917","3.377690076828","3.79618000984192","3.8675000667572","3.84467005729675","","3.28572988510132","3.45097994804382","","","","",
"Not classified","INX","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","4.48570013046265","4.61617994308472","4.60784006118774","4.68528985977173","","4.29582023620605","5.08451986312866","5.066810131073","5.28730010986328","5.32138013839722","5.73112010955811","5.38868999481201","5.4456901550293","5.28086996078491","5.24753999710083","5.30038022994995","5.52794981002808","5.01536989212036","4.71227979660034","4.59984016418457","4.78191995620728","5.00484991073608","5.11474990844727","5.18790006637573","4.87086009979248","4.75417995452881","","4.29124021530151","4.13922023773193","4.13589000701904","4.09014987945557","4.10614013671875","4.20618009567261","4.48499011993408","4.52098989486694","4.54747009277344","4.71398019790649","5.44849014282227","6.14646005630493","6.04014015197754","5.85402011871338","5.76611995697021","5.33594989776611","4.87313985824585","3.7580099105835","3.73173999786377","3.46884989738464","3.38309001922607","","",
"Iran, Islamic Rep.","IRN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","2.77033996582031","2.76672005653381","2.87667989730835","2.69034004211426","2.96556997299194","","5.416259765625","","","","7.1314001083374","5.80205011367798","4.18053007125854","3.80160999298096","3.46019005775452","3.56991004943848","4.14092016220093","3.68129992485046","3.99721002578735","3.77391004562378","3.74353003501892","3.64046001434326","4.31462001800537","","4.08180999755859","3.53776001930237","","","4.22040987014771","4.03064012527466","4.07168006896973","4.48487997055054","4.36322021484375","4.29662990570068","4.05650997161865","4.28998994827271","4.59680986404419","3.91375994682312","3.84244990348816","3.70918011665344","3.48497009277344","3.16859006881714","3.06795001029968","2.80135011672974","2.79738998413086","3.36576008796692","3.79040002822876","3.9553599357605","3.66319990158081","",
"Iraq","IRQ","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","3.8570499420166","","","2.42378997802734","","","","","","","","","3.55150008201599","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iceland","ISL","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.25862979888916","","","5.14158010482788","4.75557994842529","4.78062009811401","5.21834993362427","","6.78387022018433","6.43401002883911","6.4314398765564","6.70592021942139","7.29892015457153","7.24507999420166","7.16118001937866","7.33843994140625","7.19521999359131","6.9443302154541","7.03601980209351","7.18984985351563","6.9442400932312","6.78997993469238","7.58223009109497","7.44868993759155","7.6414098739624","7.4579701423645","7.43219995498657","7.58385992050171","7.57405996322632","","",
"Israel","ISR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.63923978805542","6.40904998779297","6.10131978988647","6.36227989196777","6.4510498046875","6.33136987686157","5.93342018127441","5.75444984436035","5.75588989257813","5.49882984161377","5.52945995330811","5.49372005462646","5.53525018692017","5.57658004760742","5.69996976852417","5.88374996185303","5.78351020812988","5.86124992370605","5.8632698059082","6.10272979736328","6.1648998260498","","",
"Italy","ITA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","3.36681008338928","2.89877009391785","","","3.83513998985291","3.71161007881165","3.91951990127563","","3.78035998344421","4.16373014450073","","","","4.48805999755859","4.77456998825073","4.68980979919434","4.65490007400513","","4.59277009963989","","","","","4.73389005661011","4.43331003189087","4.31864976882935","4.44763994216919","","4.45031023025513","4.51084995269775","4.29107999801636","4.65009021759033","4.43240976333618","4.54179000854492","4.38520002365112","4.23829984664917","4.52545022964478","4.10503005981445","4.38794994354248","4.52371978759766","4.33411979675293","4.11568021774292","4.05601978302002","4.14367008209229","4.06127977371216","4.07362985610962","3.81578993797302","4.04493999481201","4.2557201385498","","",
"Jamaica","JAM","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","3.63143992424011","4.24897003173828","5.22878980636597","5.85832977294922","6.02651977539063","","","","","","","","5.39190006256104","4.60398006439209","","3.94086003303528","5.18397998809814","4.7791600227356","4.38306999206543","3.33665990829468","3.21403002738953","4.06418991088867","3.38908004760742","3.67773008346558","4.37953996658325","","","4.98346996307373","5.38103008270264","5.37522983551025","4.25684976577759","3.91254997253418","4.61641979217529","","5.49022006988525","6.19131994247437","6.19848012924194","6.37060022354126","6.26664018630981","6.11246013641357","6.25108003616333","6.01586008071899","5.45521020889282","5.31461000442505","5.26016998291016","5.41380977630615","5.16364002227783","5.40337991714478",
"Jordan","JOR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","3.63003993034363","3.29768991470337","2.38742995262146","2.48693990707397","3.55768990516663","3.76347994804382","3.53393006324768","3.67989993095398","3.68116998672485","5.08172988891602","","5.16731977462769","5.08915996551514","4.92795991897583","5.93695020675659","","3.28437995910645","3.29657006263733","4.04757022857666","5.64386987686157","","","","","","","7.475989818573","6.36451005935669","","4.94416999816895","","","","","","","","","","","3.09999990463257","3.40000009536743","3.5","3.5","","","3.45282006263733","3.22853994369507","2.98481011390686","2.98847007751465","",
"Japan","JPN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","3.65630006790161","4.01131010055542","4.04297018051147","4.04003000259399","4.66899013519287","4.85082006454468","4.84027004241943","4.89441013336182","5.05744981765747","5.0687198638916","5.06440019607544","5.04606008529663","4.82426977157593","","","","5.596519947052","5.55604982376099","5.3671498298645","","","","3.42903995513916","3.63566994667053","3.46572995185852","","","3.35602998733521","3.43330001831055","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.0344500541687","3.92371010780334","4.37342977523804","","3.89257001876831","3.25661993026733","","3.02970004081726","","2.25590991973877","2.26353001594543","2.62678003311157","2.83138990402222","2.58945989608765","3.06071996688843","3.46226000785828","3.4935200214386","3.9016900062561","3.43737006187439","3.42164993286133","2.7885799407959","2.97810006141663","2.75081992149353","2.61595010757446","2.8569700717926","",
"Kenya","KEN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","3.92982006072998","4.47633981704712","4.65051984786987","5.06550979614258","5.60612010955811","5.74410009384155","5.13632011413574","","","5.38787984848022","5.92372989654541","5.67812013626099","5.43830013275146","4.58095979690552","5.19976997375488","6.01379013061523","","6.60055017471313","6.035719871521","","6.57067012786865","6.07590007781982","6.02915000915527","5.9240198135376","","","","","5.32323980331421","5.1867299079895","5.20621013641357","6.17199993133545","6.49426984786987","6.79692983627319","7.3356499671936","7.04983997344971","","","","5.50822019577026","5.33528995513916","5.50903987884521","5.41137981414795","5.28021001815796","5.27133989334106","5.36266994476318","5.36668014526367","5.30625009536743","4.97439002990723","5.07996988296509",
"Kyrgyz Republic","KGZ","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.58819007873535","6.15642976760864","4.90260982513428","","4.91963005065918","4.0852198600769","3.50838994979858","3.85418009757996","4.44545984268188","4.47541999816895","4.62243986129761","4.87383985519409","5.54986000061035","6.46700000762939","5.91318988800049","6.23267984390259","5.81883001327515","6.79061985015869","7.38423013687134","6.78020000457764","5.53159999847412","5.98550987243652","6.58615016937256","6.02618980407715","5.55267000198364","5.36674976348877","",
"Cambodia","KHM","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.25907003879547","","1.66681003570557","1.72221994400024","1.71121001243591","","1.71982002258301","","","1.59930002689362","","1.66568005084991","1.53378999233246","1.51068997383118","1.56089997291565","2.05053997039795","1.90938997268677","","","","2.16285991668701","","",
"Kiribati","KIR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","4.79312992095947","4.26642990112305","","","3.13510990142822","","","","","","","","","","","","","","","","","","","","","","","","","10.8710098266602","11.1858701705933","11.9881200790405","","","","","","","","","","12.9700002670288","13.3843803405762","12.0265302658081","11.2323703765869","9.86295986175537","10.0935897827148","10.8631601333618","11.9682903289795","12.3946599960327","",
"St. Kitts and Nevis","KNA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","3.96502995491028","","2.64112997055054","","2.19795989990234","","1.99845004081726","2.30386996269226","","","2.57641005516052","","","4.02056980133057","3.32266998291016","4.74038982391357","4.42154979705811","3.92051005363464","3.79099011421204","3.9713499546051","3.83144998550415","4.05927991867065","4.1938099861145","","","","","","","","2.6434600353241","","","","","",
"Korea, Rep.","KOR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","3.41404008865356","3.73918008804321","3.22075009346008","2.68021988868713","","2.08925008773804","2.75457000732422","2.42641997337341","","3.01883006095886","3.45873999595642","2.89862990379334","6.32966995239258","4.31538009643555","4.00532007217407","3.98644995689392","3.63594007492065","3.37423992156982","2.74737000465393","3.06262993812561","3.03873991966248","3.48924994468689","3.57788991928101","3.69697999954224","3.01831007003784","2.93543004989624","","","3.36813998222351","3.3692901134491","","","","","","","","","","","","","","","","","4.33309984207153","4.32823991775513","4.45807981491089","","",
"Kuwait","KWT","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","3.28733992576599","2.81574988365173","3.30368995666504","3.52160000801086","2.13554000854492","3.11508011817932","3.36866998672485","4.08185005187988","3.42856001853943","2.79101991653442","2.71914005279541","3.0335099697113","5.09027004241943","5.14888000488281","5.00761985778809","5.40083980560303","","","","","","14.1988296508789","","","","5.85961008071899","5.5826301574707","","","","6.5858302116394","6.551109790802","","5.53506994247437","4.73833990097046","3.75997996330261","","","","","","","","","4.77148008346558","5.84771013259888","6.3654899597168","6.38917016983032","6.49243021011353","6.55125999450684",
"Latin America & Caribbean (excluding high income)","LAC","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.35272002220154","","","3.6458649635315","4.01574993133545","3.97068500518799","4.10587978363037","4.01734018325806","3.8518750667572","3.94351494312287","","4.12821006774902","4.27280521392822","4.82006978988647","5.3257451057434","4.83382987976074","4.72689008712769","4.64307022094727","4.84394001960754","4.78911018371582","4.27441000938416","4.36275005340576","4.43795490264892","4.09145987033844","4.04276990890503","",
"Lao PDR","LAO","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.33456993103027","","","","2.42974996566772","2.13019990921021","","","1.50369000434875","1.9902800321579","2.82522010803223","","2.41300010681152","2.4140899181366","2.95879006385803","3.07841992378235","2.27854990959167","1.65485000610352","1.70978999137878","1.70801997184753","1.82147002220154","3.23380994796753","2.93780994415283","","","","","","",
"Lebanon","LBN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.66651999950409","1.93125998973846","2.22463011741638","2.0846700668335","","","","","2.84148001670837","2.55271005630493","","2.64094996452332","2.64618992805481","2.77975988388062","2.58357000350952","2.01479005813599","1.76570999622345","1.61330997943878","1.65251994132996","2.14808988571167","2.43245005607605","2","2.09999990463257","2.12392997741699","2.13294005393982","2.52447009086609","2.59202003479004","",
"Liberia","LBR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.70166003704071","","","","1.77711999416351","1.73466002941132","2.27909994125366","2.1708300113678","2.14812994003296","2.76128005981445","2.58412003517151","2.27039003372192","2.30928993225098",
"Libya","LBY","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.26416993141174","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","5.53879022598267","","","","4.15467977523804","","","","","","","","6.53238010406494","","","","5.52894020080566","5.44994020462036","","5.70733022689819","","3.53449010848999","3.43646001815796","4.23895978927612","4.69669008255005","","4.48353004455566","3.0676600933075","3.4828999042511","3.58823990821838","3.27298998832703","3.85984992980957","3.88069009780884","3.86772990226746","5.20828008651733","3.63348007202148","3.33179998397827","3.26487994194031","3.56905007362366",
"Latin America & Caribbean","LCN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.98508501052856","","","3.34015011787415","3.7649199962616","3.77583003044128","3.84468007087708","3.88385510444642","3.53504991531372","3.74560499191284","","3.79288995265961","3.85516512393952","4.63908982276917","5.3257451057434","4.67062997817993","4.41067504882813","4.59645009040833","4.87855005264282","5.02329015731812","4.07843017578125","4.36275005340576","4.42176485061646","4.25442981719971","4.04276990890503","",
"Least developed countries: UN classification","LDC","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.56853008270264","2.59340000152588","2.68282496929169","2.58843493461609","","2.81261992454529","2.97837996482849","","","2.77728009223938","2.957200050354","3.42131996154785","3.35288989543915","3.27847003936768","3.28465008735657","3.27333498001098","3.25902009010315","2.93502998352051","3.45445001125336","3.29086494445801","3.08948993682862","",
"Low income","LIC","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0029399394989","2.64609491825104","3.43271994590759","","","3.10838007926941","","","","2.72311997413635","","2.75","3.07762002944946","3.02943003177643","3.06768000125885","3.15555500984192","3.05729007720947","2.82907497882843","2.98144006729126","3.19979000091553","3.21377992630005","",
"Liechtenstein","LIE","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.46013998985291","2.43333005905151","","2.05380988121033","1.92119002342224","2.04836988449097","","","2.55604004859924","","","","","","","","","",
"Sri Lanka","LKA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","3.31640005111694","","2.74454998970032","","","","2.56743001937866","2.7041699886322","2.44220995903015","2.55850005149841","2.39060997962952","2.16526007652283","2.5761399269104","2.805419921875","2.64433002471924","2.82635998725891","2.7551600933075","2.41092991828918","2.91558003425598","","","3.10853004455566","2.95760011672974","3.34360003471375","","3.05141997337341","","","","","","","","","","","2.05590009689331","1.71774005889893","1.80860996246338","1.49617004394531","1.62107002735138","1.93288004398346","2.22874999046326","3.44919991493225","2.79924988746643","2.13539004325867","","",
"Lower middle income","LMC","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.61807990074158","2.98837506771088","","3.18057990074157","3.17633497714997","3.17194008827209","3.51213002204895","3.54917001724243","","4.10579514503479","4.25538492202759","4.02741503715515","3.91682505607605","3.8675000667572","3.9972950220108","4.08329010009766","4.17699003219604","4.10197019577026","4.37884497642517","3.97974491119385","3.7992000579834","",
"Low & middle income","LMY","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.83060002326966","3.43326497077942","3.66867995262146","3.30014991760254","3.45890498161316","3.32669997215271","3.52218008041382","3.75268995761872","3.60649991035462","3.92627000808716","4.0983099937439","3.67997002601624","3.7980899810791","3.7124400138855","3.80149006843567","3.96376991271973","3.82487010955811","3.80339503288269","3.92026996612549","3.71429991722107","3.66319990158081","",
"Lesotho","LSO","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","4.64155006408691","4.5265097618103","4.8665599822998","4.23424005508423","","","","","","","","","10.0969400405884","6.42841005325317","7.08858013153076","","","7.21663999557495","6.20228004455566","","","","8.57703018188477","7.02543020248413","8.64097023010254","","11.3640098571777","","12.4993495941162","10.0915498733521","9.36505031585693","10.1004495620728","13.2195701599121","11.1090097427368","12.0796604156494","11.2712802886963","","12.3295202255249","","","8.16510009765625","7.66605997085571","7.29226016998291","7.19859981536865","9","7.76074981689453","8.15688991546631","7.28535985946655","7.80014991760254","7.37501001358032",
"Late-demographic dividend","LTE","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.81464004516602","3.78422498703003","","4.13832998275757","4.13922023773193","3.85399007797241","3.89494001865387","4.09367513656616","4.20787501335144","4.07934999465942","3.93859004974365","3.89148998260498","4.29118990898133","4.3347749710083","4.7965099811554","4.64510011672974","4.46608018875122","4.53670978546143","4.87855005264282","4.73094987869263","4.46807503700257","4.38085985183716","4.22944498062134","4.44910001754761","4.06197023391724","",
"Lithuania","LTU","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.76711988449097","4.84522008895874","5.45043992996216","6.11644983291626","","","5.84758996963501","5.80007982254028","5.11418008804321","5.17428016662598","4.87839984893799","4.82572984695435","4.59521007537842","4.83990001678467","5.58523988723755","5.29786014556885","5.11343002319336","4.75802993774414","4.60233020782471","4.48657989501953","4.2271900177002","4.004310131073","3.81220006942749","3.89495992660522","","",
"Luxembourg","LUX","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","2.22194004058838","2.7578399181366","2.64748001098633","2.71658992767334","","3.30646991729736","3.49154996871948","3.56803011894226","4.19157981872559","4.2528600692749","4.39701986312866","4.52835988998413","5.09598016738892","3.20664000511169","","","3.66076993942261","3.94400000572205","3.87762999534607","3.74053001403809","","","","","","3.53449010848999","3.33611011505127","","","","","3.55579996109009","","","","","","","","","","","4.09041023254395","","4.00789022445679","3.91820001602173","","3.56959009170532","3.66626000404358","","",
"Latvia","LVA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.26297998428345","5.51812982559204","5.81348991394043","5.54554986953735","5.28064012527466","5.45413017272949","5.60949993133545","5.06685018539429","4.84540987014771","","4.69612979888916","4.64067983627319","5.38116979598999","5.5423002243042","5.05705976486206","4.91069984436035","6.54672002792358","6.94364976882935","5.28388977050781","5.28493976593018","4.65953016281128","4.37029981613159","4.24517011642456","","",
"Macao SAR, China","MAC","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.35004997253418","3.33664989471436","3.31438994407654","2.71446990966797","2.84295988082886","2.78016996383667","2.23348999023438","2.2778799533844","2.19386005401611","2.04345011711121","2.1964099407196","2.53323006629944","2.61848998069763","2.67528009414673","3.32516002655029","2.05048990249634","2.04853010177612","3.00165009498596","3.09854006767273","2.70557999610901","2.72788000106812","3.06146001815796","",
"St. Martin (French part)","MAF","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","4.67168998718262","4.27548980712891","5.21270990371704","6.0271201133728","6.08424997329712","6.20182991027832","6.31548023223877","5.10485982894897","5.68926000595093","6.12268018722534","6.17467021942139","5.19013023376465","5.10216999053955","5.25928020477295","5.16213989257813","4.57781982421875","4.7573299407959","4.51048994064331","4.30316019058228","","4.82496976852417","","4.73480987548828","","","5.11554002761841","5.14016008377075","","","","","","","","","5.34215021133423","5.26064014434814","","","","","","","","","","","",
"Monaco","MCO","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.881030023097992","0.957520008087158","","","0.913600027561188","","","1.06456995010376","1.082239985466","1.21241998672485","1.20882999897003","1.19527995586395","1.25536000728607","","","","1.2438600063324","","","","","1.35459005832672","1.31735002994537","1.58989000320435","1.78004002571106","1.33440005779266","1.02195000648499","","1.37092995643616","1.45792996883392","","1.15266001224518","",
"Moldova","MDA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.89663982391357","","","4.6625599861145","4.48639011383057","4.84684991836548","5.4979100227356","5.42489004135132","6.77103996276855","7.16270017623901","7.49899005889893","8.29337024688721","8.23727035522461","9.5097599029541","7.5922999382019","7.13638019561768","6.98338985443115","5.90975999832153","6.26601982116699","5.80568981170654","5.60844993591309","5.6184401512146","5.43973016738892","6.10457992553711","",
"Madagascar","MDG","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","3.21737003326416","2.71114993095398","2.67375993728638","2.51668000221252","3.25500988960266","5.05394983291626","","3.97032999992371","3.35711002349854","2.87990999221802","2.32178997993469","1.98900997638702","2.20451998710632","2.07146000862122","","","","","","","","1.7754499912262","","","","1.53846001625061","1.58879005908966","2.40500998497009","2.4386899471283","2.707200050354","2.23179006576538","2.61094999313354","2.81261992454529","3.3096399307251","2.83097004890442","2.90274000167847","2.55433988571167","2.82512998580933","2.75","2.38168001174927","2.34067010879517","1.77693998813629","2.3812301158905","2.21011996269226","2.68719005584717","2.8364200592041","2.87452006340027","2.94490003585815","",
"Maldives","MDV","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.79186010360718","5.32406997680664","4.66160011291504","5.0168399810791","4.64523983001709","4.41788005828857","4.470290184021","5.08168983459473","3.63328003883362","3.08072996139526","3.34085988998413","3.3882999420166","3.0885899066925","3.88749003410339","3.68701004981995","3.88747000694275","3.91248989105225","4.12159013748169","",
"Middle East & North Africa","MEA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","4.54958009719849","","","","","5.44717502593994","","","","5.33006000518799","","","","","","","","","","4.67156982421875","","","","","6.20184993743896","","","5.37147998809814","","4.28998994827271","","4.46613502502441","","","","","4.09818506240845","","","","4.2559700012207","","","",
"Mexico","MEX","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.28201007843018","2.32498002052307","2.54800009727478","3.00501990318298","","3.64708995819092","3.69255995750427","","","3.36528992652893","3.53536009788513","3.99243998527527","4.24104022979736","4.45495986938477","5.07257986068726","4.72670984268188","4.84568977355957","4.69992017745972","4.69050979614258","4.82006978988647","5.18794012069702","5.15922021865845","5.10564994812012","5.10309982299805","4.69605016708374","5.25747013092041","5.22942018508911","4.90681982040405","4.51821994781494","4.25442981719971","","",
"Marshall Islands","MHL","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.7318296432495","","","8.20897960662842","11.8198003768921","","","","","","","","","","","","","","","","9.61128997802734","",
"Middle income","MIC","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.0124899148941","3.60743999481202","3.68852996826172","3.39690506458282","3.64597499370575","3.48652005195618","3.86000990867615","3.86626005172729","3.64624500274658","4.0971999168396","4.39069986343384","3.94385504722595","3.89854001998901","3.9016900062561","3.8720600605011","4.08329010009766","4.0238801240921","4.0267300605774","4.09102010726929","3.97974491119385","3.85898005962372","",
"North Macedonia","MKD","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.73344993591309","4.63056993484497","4.52628993988037","4.27123022079468","4.30311012268066","","","","","","3.30014991760254","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","3.55959010124207","","3.47065997123718","3.44794011116028","3.27885007858276","","","","2.43536996841431","","","","","","","","","","","","2.64959001541138","2.23183989524841","2.97156000137329","2.65844988822937","2.8962299823761","3.80559992790222","3.85922002792358","3.52218008041382","","","3.403559923172","3.86904001235962","3.34388995170593","3.75423002243042","3.47949004173279","3.28465008735657","3.64819002151489","3.80152010917664","3.09477996826172","3.78976988792419","3.88252997398376","3.43867993354797","",
"Malta","MLT","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","6.15196990966797","5.54999017715454","5.269700050354","4.4931001663208","4.42221021652222","3.83189010620117","3.89760994911194","3.34882998466492","3.15364003181458","","2.86532998085022","2.85407996177673","3.31469011306763","3.07872009277344","3.24833989143372","3.10572004318237","3.16531991958618","3.33823990821838","3.58874011039734","3.83141994476318","3.92030000686646","4.31409978866577","","","","","","4.18472003936768","","","","4.14305019378662","","4.43492984771729","","","5.94750022888184","5.50121021270752","5.07039022445679","6.25004005432129","7.69612979888916","6.34545993804932","7.57923984527588","7.00420999526978","5.02398014068604","5.08445978164673","4.65162992477417","","","",
